Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Round,Accuracy,Run dir,Run key,Score path,Observed rounds,Complete run,Result source,Run status
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,52,29.08152726671555,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,53,27.758402855323318,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,54,28.554238429266267,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,55,28.46534533214901,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,56,27.914318582586596,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,57,27.618165560785577,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,58,28.5139193456656,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,59,28.878951503967958,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,60,27.913668874959697,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,61,28.04722731123383,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,62,29.09936245121849,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,63,27.978911526541168,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,64,26.769097068329728,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,65,27.60254411001066,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,66,29.07840044012958,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,67,26.70834250807711,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,68,29.085260525476787,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,69,28.470821245539412,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,70,28.560664255314823,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,71,28.237164027816913,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,72,27.918346273847046,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,73,28.222234418544257,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,74,29.408531979418264,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,75,29.079714133877125,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,76,28.763370813257637,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,77,31.502021914958334,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,78,28.445685536911743,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,79,28.86518873346778,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,80,29.127642155241716,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,81,27.851753942225542,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,82,29.23397694445466,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,83,26.926192919481863,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,84,28.573313256503237,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,85,28.93704793716329,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,86,28.60487047054228,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,87,28.779183263182784,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,88,28.80024415009183,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,89,27.23738404119655,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,90,28.439097774802914,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,91,30.055933342270436,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,92,28.460834969764697,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,93,28.685369382155972,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,94,27.788117709954125,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,95,26.36002910806833,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,96,27.328054110817586,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,97,28.29289810144935,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,100,0,98,28.13897937971249,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly_stratified-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
