Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Accuracy,Previous round,Previous accuracy,Marginal accuracy gain,Compute cost
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,8,37.146915906238185,7,37.21335645081311,-0.06644054457492388,24
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,9,37.972842962937094,8,37.146915906238185,0.8259270566989088,27
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,35.821307926948755,9,37.972842962937094,-2.1515350359883385,30
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,2,36.80443975392592,1,42.251335180609416,-5.446895426683497,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,3,35.26691386890039,2,36.80443975392592,-1.5375258850255307,15
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,4,34.99511415438871,3,35.26691386890039,-0.2717997145116797,20
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,5,31.839035490159006,4,34.99511415438871,-3.156078664229703,25
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,6,34.60048975737026,5,31.839035490159006,2.7614542672112563,30
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,7,32.248526650088,6,34.60048975737026,-2.351963107282259,35
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,8,33.35833548105423,7,32.248526650088,1.1098088309662302,40
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,9,32.05193831709167,8,33.35833548105423,-1.306397163962565,45
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,31.99538648792212,9,32.05193831709167,-0.056551829169549706,50
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,2,41.117728108320165,1,46.735378514127305,-5.61765040580714,2
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,3,39.8452998456584,2,41.117728108320165,-1.2724282626617622,3
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,4,38.46128903414804,3,39.8452998456584,-1.3840108115103646,4
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,5,39.255259332818476,4,38.46128903414804,0.7939702986704376,5
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,6,37.685708414100766,5,39.255259332818476,-1.5695509187177095,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,7,36.255459633379154,6,37.685708414100766,-1.4302487807216124,7
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,8,35.09393275753956,7,36.255459633379154,-1.1615268758395914,8
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,9,34.01226406783887,8,35.09393275753956,-1.0816686897006917,9
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,10,35.33815133634038,9,34.01226406783887,1.3258872685015106,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,2,40.48567704396104,1,42.06053398504614,-1.5748569410851019,4
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,3,41.169868072882686,2,40.48567704396104,0.6841910289216457,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,4,39.40311884522087,3,41.169868072882686,-1.766749227661819,8
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,5,39.029558358114365,4,39.40311884522087,-0.37356048710650214,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,6,39.78101174756354,5,39.029558358114365,0.7514533894491748,12
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,7,40.58308828152438,6,39.78101174756354,0.8020765339608431,14
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,8,38.097814466066545,7,40.58308828152438,-2.4852738154578375,16
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,9,38.78052865532214,8,38.097814466066545,0.6827141892555986,18
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,38.93576736298945,9,38.78052865532214,0.15523870766730852,20
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,2,38.96640122941547,1,38.96556114099866,0.0008400884168082712,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,3,37.270587106415526,2,38.96640122941547,-1.6958141229999413,9
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,4,37.6132669388148,3,37.270587106415526,0.342679832399277,12
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,5,37.83172811457966,4,37.6132669388148,0.21846117576485824,15
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,6,36.74586633120484,5,37.83172811457966,-1.085861783374824,18
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,7,36.233095347280674,6,36.74586633120484,-0.5127709839241632,21
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,8,35.01441513039428,7,36.233095347280674,-1.2186802168863906,24
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,9,36.846725023702994,8,35.01441513039428,1.832309893308711,27
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,34.91267504195656,9,36.846725023702994,-1.9340499817464334,30
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,2,37.796396179905315,1,41.04211865978867,-3.245722479883355,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,3,36.01754330244951,2,37.796396179905315,-1.7788528774558046,15
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,4,36.262198134374266,3,36.01754330244951,0.24465483192475546,20
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,5,35.0160624337951,4,36.262198134374266,-1.246135700579167,25
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,6,34.278925286372335,5,35.0160624337951,-0.7371371474227644,30
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,7,34.8216795894449,6,34.278925286372335,0.542754303072563,35
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,8,32.461718148293265,7,34.8216795894449,-2.3599614411516328,40
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,9,33.87737605032875,8,32.461718148293265,1.415657902035484,45
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,32.03620603630801,9,33.87737605032875,-1.84117001402074,50
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,2,26.81936661071425,1,21.818983741200153,5.000382869514098,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,3,26.844627551019983,2,26.81936661071425,0.02526094030573134,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,4,27.755430708514893,3,26.844627551019983,0.9108031574949109,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,5,29.69565835524501,4,27.755430708514893,1.940227646730115,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,6,29.287289374346297,5,29.69565835524501,-0.408368980898711,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,7,28.373788470187968,6,29.287289374346297,-0.9135009041583295,7
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,8,28.75184033274527,7,28.373788470187968,0.37805186255730305,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,9,31.026771776370715,8,28.75184033274527,2.2749314436254444,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,1,10,29.638360771718663,9,31.026771776370715,-1.3884110046520526,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,2,25.82494592112029,1,25.937045206971256,-0.11209928585096662,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,3,30.01118822469756,2,25.82494592112029,4.18624230357727,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,4,30.100207433685593,3,30.01118822469756,0.08901920898803439,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,5,29.626678876915896,4,30.100207433685593,-0.47352855676969696,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,6,30.80384931646257,5,29.626678876915896,1.1771704395466749,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,7,30.087677618236853,6,30.80384931646257,-0.7161716982257182,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,8,30.3498497450722,7,30.087677618236853,0.2621721268353454,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,9,30.132990668794097,8,30.3498497450722,-0.21685907627810153,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,10,29.11914510174347,9,30.132990668794097,-1.0138455670506268,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,2,29.432533562917246,1,27.789584720914757,1.6429488420024896,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,3,31.060014077748882,2,29.432533562917246,1.6274805148316354,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,4,28.677555555401508,3,31.060014077748882,-2.382458522347374,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,5,29.076129200507943,4,28.677555555401508,0.3985736451064348,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,6,29.21768801088376,5,29.076129200507943,0.14155881037581608,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,7,29.283462194289843,6,29.21768801088376,0.06577418340608432,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,8,27.832306348712393,7,29.283462194289843,-1.4511558455774498,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,9,27.49413545688897,8,27.832306348712393,-0.33817089182342386,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,10,28.58779565251109,9,27.49413545688897,1.093660195622121,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,2,27.270157371909505,1,29.147440776539053,-1.877283404629548,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,3,25.863407657144837,2,27.270157371909505,-1.4067497147646684,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,4,26.766888724176297,3,25.863407657144837,0.9034810670314606,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,5,27.886308230205913,4,26.766888724176297,1.1194195060296153,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,6,26.897496257016517,5,27.886308230205913,-0.9888119731893958,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,7,28.565918284122116,6,26.897496257016517,1.6684220271055992,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,8,27.226113244112504,7,28.565918284122116,-1.3398050400096118,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,9,26.108321289033814,8,27.226113244112504,-1.1177919550786903,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,10,26.068466205186922,9,26.108321289033814,-0.039855083846891404,50
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,2,23.698493750052556,1,16.8079114453645,6.890582304688056,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,3,26.220886139449924,2,23.698493750052556,2.5223923893973677,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,4,26.222183674763684,3,26.220886139449924,0.0012975353137605339,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,5,27.327845122847588,4,26.222183674763684,1.1056614480839038,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,6,26.88443767817517,5,27.327845122847588,-0.4434074446724168,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,7,27.661519620793552,6,26.88443767817517,0.7770819426183806,7
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,8,26.129946504035072,7,27.661519620793552,-1.53157311675848,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,9,28.14995252884155,8,26.129946504035072,2.0200060248064773,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,10,28.322168858089565,9,28.14995252884155,0.1722163292480161,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,2,28.42350139092521,1,26.46616623189893,1.9573351590262789,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,3,28.85442998983271,2,28.42350139092521,0.43092859890749935,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,4,27.52784676570716,3,28.85442998983271,-1.3265832241255495,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,5,27.1812071584277,4,27.52784676570716,-0.3466396072794602,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,6,28.947906736768065,5,27.1812071584277,1.766699578340365,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,7,29.543345518706527,6,28.947906736768065,0.5954387819384621,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,8,29.451739257656094,7,29.543345518706527,-0.09160626105043335,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,9,29.503750183386384,8,29.451739257656094,0.05201092573028987,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,10,29.01702783697486,9,29.503750183386384,-0.486722346411522,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,2,28.469315590963483,1,25.945933251406156,2.523382339557326,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,3,30.217557457310612,2,28.469315590963483,1.7482418663471293,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,4,28.26248479502648,3,30.217557457310612,-1.955072662284131,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,5,27.01578858163325,4,28.26248479502648,-1.246696213393232,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,6,27.905450731484354,5,27.01578858163325,0.8896621498511053,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,7,28.095705603885524,6,27.905450731484354,0.19025487240116945,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,8,27.11839772236616,7,28.095705603885524,-0.9773078815193621,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,9,28.437058733472742,8,27.11839772236616,1.318661011106581,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,10,28.55253346246946,9,28.437058733472742,0.11547472899671618,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,2,26.92551723273158,1,27.862926693202674,-0.9374094604710947,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,3,27.8099071843471,2,26.92551723273158,0.8843899516155211,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,4,27.054016680795552,3,27.8099071843471,-0.755890503551548,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,5,26.5345194554578,4,27.054016680795552,-0.5194972253377514,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,6,29.01387312750692,5,26.5345194554578,2.4793536720491183,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,7,28.12492379422785,6,29.01387312750692,-0.8889493332790686,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,8,28.364555218416694,7,28.12492379422785,0.2396314241888433,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,9,25.389337821490894,8,28.364555218416694,-2.9752173969257996,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,10,25.916514031317988,9,25.389337821490894,0.5271762098270933,50
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,2,26.10977205137389,1,22.345644973949984,3.7641270774239075,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,3,28.48881945017636,2,26.10977205137389,2.37904739880247,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,4,26.477957230375427,3,28.48881945017636,-2.0108622198009343,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,5,27.748882870943568,4,26.477957230375427,1.2709256405681408,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,6,26.480514796826416,5,27.748882870943568,-1.2683680741171521,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,7,29.838121020158713,6,26.480514796826416,3.357606223332297,7
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,8,29.61147862045932,7,29.838121020158713,-0.2266423996993936,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,9,28.519139434178236,8,29.61147862045932,-1.0923391862810838,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,10,29.446810771236304,9,28.519139434178236,0.9276713370580687,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,2,27.73453658780684,1,24.978596701004413,2.7559398868024267,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,3,28.11795354962013,2,27.73453658780684,0.383416961813289,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,4,28.958233852372146,3,28.11795354962013,0.8402803027520171,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,5,27.514209774444037,4,28.958233852372146,-1.444024077928109,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,6,27.19938284940967,5,27.514209774444037,-0.3148269250343674,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,7,27.905896748988894,6,27.19938284940967,0.7065138995792246,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,8,28.166269910565493,7,27.905896748988894,0.26037316157659873,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,9,27.066296239156035,8,28.166269910565493,-1.0999736714094581,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,10,28.047500447909623,9,27.066296239156035,0.9812042087535886,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,2,30.096827805285802,1,27.193574535942876,2.903253269342926,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,3,28.284580800448005,2,30.096827805285802,-1.812247004837797,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,4,27.88773393621656,3,28.284580800448005,-0.39684686423144555,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,5,28.866144544676935,4,27.88773393621656,0.9784106084603756,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,6,26.715374850344244,5,28.866144544676935,-2.1507696943326913,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,7,26.355132027194234,6,26.715374850344244,-0.3602428231500099,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,8,28.18746868985614,7,26.355132027194234,1.8323366626619055,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,9,28.35435902958374,8,28.18746868985614,0.16689033972760114,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,10,29.707429381652457,9,28.35435902958374,1.3530703520687162,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,2,27.198729509688423,1,28.55533392947922,-1.3566044197907985,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,3,26.484806497100887,2,27.198729509688423,-0.7139230125875358,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,4,26.330577470412635,3,26.484806497100887,-0.15422902668825245,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,5,28.052865930789554,4,26.330577470412635,1.7222884603769195,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,6,25.990468866530335,5,28.052865930789554,-2.062397064259219,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,7,25.305620688546366,6,25.990468866530335,-0.6848481779839695,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,8,25.955502398297526,7,25.305620688546366,0.6498817097511598,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,9,26.023301023555224,8,25.955502398297526,0.06779862525769786,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,26.40047534178798,9,26.023301023555224,0.3771743182327576,50
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,2,24.995920124302,1,16.9551544508751,8.0407656734269,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,3,26.78555549155355,2,24.995920124302,1.7896353672515488,3
